nombre producto,precio,link,categoria,fecha
Botín SH/FT™ WATERPROOF HIKER,$109.990,https://www.columbiachile.cl/clb-botin-mujer-shft-wp-hiper-1865311/p?property__Color=%28286%29%20ELK,footwear,2022-08-15
Zapatilla Sh/Ft™ Outdry™ Mid,$109.990,https://www.columbiachile.cl/clb-zapatilla-hombre-shft-mid-outdry-1919261/p?property__Color=%28010%29%20BLACK,footwear,2022-08-15
Botín Hombre Trailstorm™ Mid Waterproof,$129.990,https://www.columbiachile.cl/botin-hombre-trailstorm-mid-waterproof-columbia-1938881/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-08-15
Trailstorm Peak Mid,$124.990,https://www.columbiachile.cl/botin-mujer-trailstorm-peak-mid-columbia-1987091/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-08-15
Zapatilla Mujer Trailstorm™ Waterproof,$119.990,https://www.columbiachile.cl/zapatilla-mujer-trailstorm-waterproof-columbia-1938911/p?property__Color=%28010%29%20BLACK,footwear,2022-08-15
Zapatilla Mujer Trailstorm™ Waterproof,$119.990,https://www.columbiachile.cl/zapatilla-mujer-trailstorm-waterproof-columbia-1938911/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-08-15
Sandalia Vent™ Cush Flip,$34.990,https://www.columbiachile.cl/clb-sandalia-mujer-vent-cush-flip-1678031/p?property__Color=%28726%29%20ZOUR,footwear,2022-08-15
Sandalia Vent™ Cush Flip,$34.990,https://www.columbiachile.cl/clb-sandalia-hombre-vent-cush-flip-1677951/p?property__Color=%28437%29AZUL,footwear,2022-08-15
Sandalia Youth Techsun™ Vent,$29.990,https://www.columbiachile.cl/clb-sandalia-nino-youth-techsun-1594631/p?property__Color=%28426%29%20STORMY%20BLUE,footwear,2022-08-15
Zapatilla Niño Youth Conspiracy,$49.990,https://www.columbiachile.cl/clb-zapatilla-nino-youth-conspiracy-1767551/p?property__Color=%28499%29%20GULF%20STREAM,footwear,2022-08-15
Montrail Trinity Ag,$154.990,https://www.columbiachile.cl/zapatilla-hombre-montrail-trinity-ag-columbia-1979621/p?property__Color=%28813%29%20RED%20QUARTZ,footwear,2022-08-15
WILDONE¿ ANTHEM,$119.990,https://www.columbiachile.cl/zapatilla-hombre-wildone-anthem-columbia-1927811/p?property__Color=%28081%29%20DOVE,footwear,2022-08-15
WILDONE¿ ANTHEM,$119.990,https://www.columbiachile.cl/zapatilla-hombre-wildone-anthem-columbia-1927811/p?property__Color=%28013%29%20BLACK,footwear,2022-08-15
Montrail Trinity Ag,$154.990,https://www.columbiachile.cl/zapatilla-mujer-montrail-trinity-ag-columbia-1979631/p?property__Color=%28317%29%20DEEP%20WATER,footwear,2022-08-15
HOOD RIVER SLIDE WMN,$39.990,https://www.columbiachile.cl/sandalia-mujer-hood-river-slide-wmn-columbia-1949931/p?property__Color=%28010%29%20BLACK,footwear,2022-08-15
Escape Thrive Endure,$179.990,https://www.columbiachile.cl/zapatilla-hombre-escape-thrive-endure-columbia-1979591/p?property__Color=%28383%29%20NORI,footwear,2022-08-15
